cod_loja;faturamento
571;144401.41288646127
573;98396.36570422433
574;68090.78527786747
576;173855.33997705483
577;84681.41101444024
578;429484.7936211101
579;52451.01289552361
580;141298.0556053076
581;82761.99368667479
582;470392.0781037098
583;123891.02573972878
584;35102.61748891787
585;34039.97141284334
586;112680.25502371584
587;90230.632716462
589;99805.42159038124
590;96308.75856281654
591;174586.93949954674
593;63199.02255417531
594;31687.677501921728
595;126203.02628203425
597;169871.12161812917
598;181619.31464580874
599;30276.362032728375
600;89421.31932883197
602;251345.98905697963
604;18800.729612746138
605;75118.61816871943
606;189184.91524699877
607;66666.36123758084
608;204511.23973049744
609;110111.89014790712
611;264612.4763532307
612;91928.41687011484
613;76300.9492859079
614;25197.062295491505
615;195745.92880505626
616;94717.28464467447
617;45876.271832859864
619;148681.71723295425
621;170053.2096469973
622;235633.0071149706
623;40081.45969391311
624;99260.63711640681
625;228137.2318206441
626;41206.78894537729
627;63722.705916284605
628;234271.37611314087
629;226129.92823277382
630;87691.55794554547
631;137980.4819264631
632;127121.27977478907
633;36071.83279845994
634;61958.74884696561
635;52047.663096215394
638;74799.30323392323
639;179278.759073367
640;190330.6051362229
642;90945.36722750781
643;66949.54327066614
644;113812.0072406107
647;195146.49351478493
648;81960.85639670127
649;75062.03788340095
650;139951.87156880842
651;161293.7207385177
654;110961.75375879831
655;149559.7543735309
656;375431.5377858857
657;97365.37328187075
658;89786.2805116104
659;48197.53929617792
660;33546.93599277872
661;66643.03162361564
662;114256.30486728257
663;111222.91096858279
664;133793.72363276655
665;27024.986744394108
666;45734.57812279193
667;49858.448859643424
668;69782.95654457831
669;167413.31059179682
670;71624.56917303051
671;99086.21483767817
672;45222.75201333948
673;46658.2582374546
674;65894.72073300742
675;49086.03796145008
676;76023.53843955378
677;66117.81069188385
679;95608.46351821709
681;64356.32197988367
682;63031.99175245365
684;73636.39955297965
686;17939.61225564028
687;172966.1414255996
688;52257.96768569192
689;134295.00899516235
690;82275.72689663239
691;64219.20026084487
692;38594.97412022208
693;462569.78990708943
694;38173.56244087188
695;76035.68716566726
696;27443.459161476087
697;160132.0040612874
698;55909.832995728204
699;188421.67589220047
700;269580.2752658319
701;114275.16836987546
702;104939.69505879923
703;174043.07060706205
704;175830.8779936408
705;38746.1460715154
706;50465.49027571091
707;111008.21968598857
708;80127.97371073412
709;90099.13243387641
710;84277.10442744738
711;31977.092760665328
712;160423.54433077617
713;134724.28952875975
714;93691.84512441415
716;175692.162529398
717;60742.3342237042
718;34522.69226464016
719;143021.2965249153
720;243832.00995158486
721;104928.38888664414
722;121353.50744091527
723;124026.22801173628
724;206965.0934025951
725;81147.90662881659
726;76655.1578115037
727;105518.42593887345
728;355961.8299102181
729;91805.4743327694
731;257285.65215262663
732;64744.48748934596
734;78659.73447980994
735;52806.38054951093
736;53934.24498645115
737;56875.869191525235
738;121665.05432020915
739;78656.24573398207
740;48649.38022975347
741;37325.62247865475
742;121955.40316125123
743;99263.53814718076
744;71671.62643793551
745;44072.434393809206
746;37637.59310552111
747;47974.0693559936
748;46559.00990614542
749;345376.7996203419
751;16038.661574746946
752;31598.387492230086
753;20759.36523703419
754;45297.68210367721
755;30120.919469099055
757;88302.99499914522
759;220826.51800803214
760;234737.76846122902
761;30641.054032543736
762;30659.021235471435
763;177850.88321926174
764;143265.79417656688
765;115261.49129317928
766;58624.70189282737
767;177725.20372323808
768;77578.13141383165
769;34538.82508607064
770;121486.67155646211
772;23299.34281424059
773;166262.24033545877
774;46606.98593210332
775;50865.29790808145
776;69516.8645498561
778;45296.00082027219
779;17604.605891952615
780;49365.38156574658
781;38329.36868521224
782;48823.378626358106
783;365332.40123529994
784;63696.3102283556
785;47122.504457422845
786;84333.49501449235
787;130138.57430110512
788;46712.84846842793
789;49364.23208968304
790;211959.656751369
792;32913.4214369576
793;44845.04669876525
794;61937.1151429088
795;28604.36787012745
796;93641.64747934723
797;51018.1956191801
798;40266.36915397102
799;379710.4566665627
800;183626.84689672012
801;71071.36051800787
802;222476.97648215163
803;132334.85469623332
804;32629.47869614929
805;90946.17940791756
806;60411.9107777105
807;148232.09986116053
808;46292.08285793072
809;153210.4060943124
810;62299.63127369593
811;43683.640080527635
814;36394.25238785237
815;41603.394542928516
816;28919.382102934473
817;46073.898404503656
818;87008.1524177857
819;36337.20391176227
821;69659.68631932844
822;55322.21849566529
823;79462.00085247886
824;78863.21929801303
825;88739.04088143255
826;168984.4984609308
827;32279.776145209948
828;48456.35132128621
829;100316.04595345892
830;124425.2656252911
831;51061.86755286093
832;34653.175811876645
833;38104.24650251198
834;60887.48532961638
835;109936.94973945111
836;78142.46236100892
837;92026.17888828351
838;45848.287088167745
839;62040.879123385064
840;46205.00277199954
842;39775.73006225717
843;115818.82917458676
844;174421.335037033
845;91131.89808183722
846;62019.1402231489
847;67714.79957116298
848;232338.73589611743
849;84822.8958814649
850;32255.47390133613
851;72354.58293331855
852;242333.7327020281
853;27133.26199334794
854;52819.86561322975
855;90016.32593243668
856;61193.90452566904
858;31089.97252094079
859;66163.10546647121
860;51022.383201306984
862;124366.23982221629
863;65425.36844303569
864;26083.558328981133
865;66258.08011240806
869;185206.89684984498
870;63003.189845918656
871;45359.02420614768
872;72339.26123569424
873;97719.19296196736
874;59410.24723824658
877;47841.23435421224
878;20667.18997136373
879;97208.80743768213
880;117022.56554403645
881;36337.61359937504
882;43214.211825984436
883;88495.31261234144
884;53058.44270403063
886;172699.65375984806
887;49781.201431638125
888;67439.91984308577
889;49593.62733219732
890;32229.443801426347
891;79399.10672334078
892;125736.21280382622
893;341555.8490026928
894;35616.71860202975
895;135403.65092103518
896;329233.4588614543
897;120841.20754595539
898;62456.54781749055
899;87870.06181077856
900;89627.44463071077
901;40158.62398875049
902;124076.52254529887
904;182214.48858004485
905;26897.8530795496
906;83802.28558941277
908;99767.18742195795
909;77106.99351871044
910;60313.70465456475
911;50593.66218159013
912;122782.10205536925
913;45957.804833152135
915;186172.03642521263
916;47344.90675684685
917;206566.84153453377
918;64813.58586124968
919;92280.73638089764
920;108261.36965528868
921;60490.70936966893
922;65425.1034172553
923;77942.68214662383
924;44672.91229859777
925;79777.0758585602
926;79680.31943242298
927;156623.747413857
928;96077.09986566349
930;115605.43517139302
931;170906.4327137448
932;51880.21941405035
933;35755.99918935736
934;112191.64659111905
935;54410.83326374431
937;175633.91181959756
939;351620.4495533525
940;100695.10237178935
941;103707.76137415534
942;143412.58475162042
943;32675.859655789365
945;30714.275625625844
946;24758.6822949138
947;257717.9234823048
948;60923.69378655911
949;25805.649526891026
951;47291.54247362629
954;140392.70511367542
955;55119.75858291626
956;134719.53459763897
957;102837.32253833338
958;51307.185606049636
959;109980.99159879517
960;48150.97744968772
961;65504.557570657584
962;134867.50657104744
963;135958.86327360605
964;45231.286024178866
965;20358.287043846925
966;229977.23123031823
968;220223.9485611538
969;41090.58901036728
970;136335.05346292796
971;60601.04969005114
972;127673.60150644653
973;181844.4712206108
976;65940.63970743574
977;155780.44887692903
978;52360.693386512175
979;90699.96557936257
980;93108.51778133954
981;27899.255012213365
982;105191.51005959154
983;38351.400287939956
984;124958.55494965757
985;28607.16193813669
986;49335.93479557734
987;47332.776498889645
988;27484.660565462207
989;67058.56246002698
990;91701.22716937168
991;64492.61820850908
992;31783.873527438485
993;34424.995752158015
994;287294.3017848344
995;173023.29644545735
996;90848.95984510072
997;39534.54117254478
998;19777.41051165584
999;94144.1711954138
1000;138270.94635326092
1001;247505.8054554358
1002;47467.905016113946
1003;88419.786383479
1004;36582.4474988435
1005;201711.06361241874
1006;41761.47495721028
1009;25774.123787985376
1010;250406.99736701927
1011;186991.73544324317
1012;61499.27587625138
1014;39956.880926202575
1015;142133.41743647438
1016;113153.73468590782
1017;239904.98926521986
1018;72720.89642178608
1019;80025.71425846206
1020;216820.1151376066
1021;39145.54314067
1022;152571.442822593
1023;59492.3930125093
1024;95673.80892642243
1026;72082.54290174694
1028;47577.273504998244
1029;105610.86245661612
1030;31906.16277176856
1031;31845.80985565956
1032;49826.87335026323
1033;238719.61083738678
1035;72101.07122819666
1037;52715.15157216444
1038;38019.467661427545
1040;126992.81960900461
1041;95579.27074020544
1042;28294.72004414383
1043;41825.66123227074
1044;76793.93394635561
1045;39347.66170627127
1046;145894.01005000997
1047;34404.900544133016
1048;205310.72419055493
1049;191532.74903044675
1050;28736.76864033309
1051;34964.45337223746
1052;44083.47888966647
1053;21824.07612865247
1054;54172.52107445968
1055;83782.38835427428
1056;25510.57654333384
1057;53431.566811860044
1058;61512.25455394867
1060;77266.1629331679
1061;113900.07631387173
1062;138554.4526444158
1063;110392.64075013495
1064;181851.43762390045
1066;354460.16930696135
1067;115763.97976216621
1068;207089.7037866034
1070;48879.51270890373
1071;46270.481498913985
1072;216581.65424727646
1074;61129.22251456135
1075;75804.92900190628
1076;99874.60769641062
1077;60653.48940392595
1078;94021.33617509156
1079;136919.65531849125
1080;103887.36904853454
1081;200736.4300519064
1083;43749.273900109496
1084;87529.21983296296
1085;86435.79560481754
1086;57890.08895681063
1087;205744.63486716908
1088;65027.32660099386
1090;46818.88192546843
1091;348262.1726700957
1092;32981.73049623616
1095;142915.66724282407
1096;39014.17160421502
1097;64319.38431992122
1098;173639.31917491122
1100;28538.450238176545
1101;28388.32674075871
1102;52515.17948580544
1103;362252.2779993727
1104;57623.220323222304
1105;45225.361471241806
1107;92805.50116098717
1108;38907.3696291334
1110;65965.67746794128
1111;71904.71589204168
1112;133696.58790924796
1113;35016.80163183581
1115;170796.93114460623
1116;41157.19836004599
1117;73312.60080920106
1118;131820.91342425393
1119;183404.39870257178
1120;47556.296313138904
1121;215949.9543628284
1122;39429.98373498984
1123;74940.45055721489
1125;95056.94317537169
1127;211067.05215348816
1128;176437.7120266223
1129;169084.93025710338
1130;86697.19398075923
1131;51154.80351088227
1132;223389.0063932253
1133;115584.14336349939
1134;140582.0933932135
1135;192979.78467803428
1136;48524.47282532279
1137;151614.1605472042
1138;90285.59500896162
1139;68779.63077774127
1140;76146.25609884122
1141;43573.50424762214
1142;173238.98805467997
1143;64876.97940020988
1144;69230.88262871037
1146;29540.890215167088
1147;36104.565913606144
1149;42114.39591963526
1150;31606.4891769091
1152;79931.23340601196
1154;42070.77218644251
1155;49548.38991048064
1157;84769.70072288014
1158;74721.68308304499
1159;20975.96500993897
1160;41441.32640758264
1161;80037.16481366153
1162;74216.7678717961
1163;175245.1782007822
1165;140818.31573518357
1166;195193.92089492036
1167;34829.4303611743
1168;40503.908787168744
1169;141956.81267981013
1170;92589.9712497625
1171;165481.54853703466
1172;115033.1800398853
1174;491166.1832093676
1176;47521.25102701085
1177;198182.39198308508
1178;40576.990426358505
1179;67799.27673159221
1181;91166.42577091197
1182;342277.6404374486
1183;120681.40260099298
1184;66514.79137421942
1185;90766.84714409616
1187;33144.79668021024
1188;38246.45013685542
1189;80556.88117584548
1190;169902.4236467154
1191;157345.2588340408
1192;38902.8484605154
1193;62876.13258266592
1194;30354.599351812474
1195;65297.30014763115
1197;58716.02831722846
1198;55642.10186819881
1200;51812.98745968355
1201;109659.69360342545
1202;110410.93571800251
1203;276891.882204214
1204;262325.4709345927
1205;48879.007008410124
1206;66496.31773966075
1207;119963.34667604137
1209;95455.58441806988
1210;56126.20050115916
1211;152417.68815865426
1212;130051.19705010059
1214;90641.71549178501
1215;109618.64548669918
1216;115502.59345868777
1217;31976.987963375763
1218;113401.40748126224
1219;79228.9938554145
1220;51138.31607806316
1221;45010.09147789434
1222;64028.59606141227
1223;77976.33026346272
1224;137370.50105556953
1225;48519.44644784809
1227;266285.7344451078
1228;112456.30586217705
1229;78753.0552359816
1230;215163.6141783218
1231;43800.067936048006
1232;142444.23341355807
1233;140496.06407785477
1235;178246.3673274353
1236;253791.88256267513
1237;219605.47016429657
1238;98018.58388996853
1239;105185.74721379549
1240;83024.73064912857
1241;82935.50204116265
1242;129197.88121765794
1243;83662.41101136112
1244;37152.39387446147
1245;40832.33993106548
1248;98358.41515851083
1249;111218.22045247415
1250;80486.6775990409
1251;60931.6439240402
1252;61664.703295654974
1253;51490.50921420966
1255;471130.96029009466
1256;180777.0904574073
1257;70874.4420677635
1258;36653.54001170724
1259;80067.60081831498
1260;122104.53077528212
1261;45576.659909839545
1262;26869.5294218393
1263;106614.7901288001
1264;118654.51205500396
1265;355466.21964235924
1266;354530.86418588465
1268;129854.70391469776
1269;491205.2520664451
1270;97640.70061505435
1271;80485.3014132831
1272;59665.96642709715
1273;41922.333948608655
1275;130622.21358133871
1276;40950.66959397251
1277;25937.997807181644
1278;62507.678431650165
1280;61680.81663066329
1281;143674.40927724025
1282;47193.598459938155
1284;103891.92855271556
1285;36141.36327594131
1286;137798.48743952622
1288;34611.4869800962
1289;37083.39775719031
1290;75790.38496005279
1291;104466.14842931512
1293;63623.933872139205
1294;116447.20219038964
1295;65891.61995768333
1296;103004.42814463185
1297;39813.38546538272
1299;98622.7265767099
1300;36526.67043878523
1301;44089.19241812144
1302;45185.07000039568
1303;70265.5905969354
1304;55416.668576778175
1305;50097.67246907065
1306;100356.5311617292
1307;29749.926219118217
1309;81929.73271891147
1310;78878.25055102565
1311;91675.31679438126
1312;65964.29304873076
1313;88102.10540933581
1315;207297.0598921421
1316;120343.13057215959
1318;142680.639555215
1319;107296.64777617001
1320;124904.00282651368
1323;70141.78543953993
1324;355824.195892948
1325;62984.353349694364
1326;233145.37220665746
1327;74908.09377897417
1328;29073.778301162867
1329;87618.93795744966
1330;120521.25027772547
1331;36979.38556523175
1332;46304.9542515547
1333;48584.24424938604
1336;46807.92046118313
1337;131752.7871331596
1338;33439.663801295916
1339;98943.76695608796
1340;57308.04286598706
1341;202072.3116167359
1342;136680.87719337686
1343;99792.88400832888
1344;120513.97581666068
1345;47320.27976743489
1346;116096.32640112781
1347;51632.5763712358
1348;30444.533288040926
1349;175928.08085952778
1350;29186.062526873106
1351;182862.16633414547
1352;70714.17683602941
1353;66284.11494361084
1354;214657.87953085455
1355;48202.55826589304
1356;191957.6408987563
1357;73102.7569316574
1358;86169.63601652769
1362;94866.71775084017
1363;86889.16731326726
1364;74646.55973480135
1365;50954.979648540924
1366;136475.153118882
1367;192199.98291765407
1368;139405.40869364887
1369;91642.65324033966
1370;33698.02226705952
1371;67587.33366016293
1372;115637.97707947495
1373;39502.58020331155
1375;99550.0986832821
1376;133555.4539576154
1377;68860.16521999014
1378;37113.149983661424
1379;50685.37460813163
1380;94617.24048354803
1381;119841.5290585954
1383;48823.36402232119
1386;225953.8079227001
1387;51963.96205616845
1388;126000.01052735298
1389;266904.67907002656
1391;211888.7653674588
1392;215437.5753356386
1393;97907.96150680614
1394;194851.28924919965
1395;111575.03137430067
1397;206753.65796652526
1399;38690.82022234197
1400;80804.71107223515
1401;122444.2795879547
1402;95469.86303294949
1404;125608.68084107812
1405;126438.56522715802
1406;238365.02269094286
1407;62616.058597432515
1408;45847.98954405354
1409;27296.84711490611
1410;36208.356204043004
1411;37029.81572629783
1412;43129.35984024974
1413;47263.90131240067
1414;61471.84827551417
1416;96030.80309711811
1417;143013.6193001284
1420;38393.1062956903
1423;45362.08780822403
1424;53686.45399749928
1425;260877.0694160158
1426;64958.38257527355
1427;110981.91754745018
1428;223076.24196055732
1429;99088.59309721731
1430;92646.15923868997
1431;68005.83057104074
1432;208461.08215635584
1433;256496.52500763015
1434;95562.30828643292
1435;90433.50418233364
1436;41289.339002865105
1437;219839.50214720404
1438;71756.52390234746
1439;237504.79150508367
1440;267655.2725877723
1441;167507.48693154266
1442;203710.95893300523
1443;281335.9124112061
1444;120229.16094192101
1445;42963.97374807406
1446;83207.08248401758
1449;171855.0379577699
1450;100612.38356173364
1451;99617.0378228439
1453;56964.881853293824
1454;36349.876538319855
1455;78194.06022892932
1456;60890.3173972944
1457;102474.82548158693
1458;124331.77715672382
1459;104154.48561976339
1463;30752.336323561525
1464;197498.1523555858
1465;115187.40621819017
1466;153337.9435607821
1467;76120.48328392109
1468;107352.39868902638
1469;65399.55072980799
1470;87085.9972313055
1471;29948.912323869023
1472;84860.61300063496
1473;141913.6806925361
1474;56217.136321045655
1475;242400.68491078363
1476;102706.09528436018
1477;102020.56353572157
1478;60206.28596449841
1479;50132.32239444018
1480;74451.12031769514
1481;122418.73483679954
1482;88709.43670906131
1483;123865.047632566
1484;95773.49528554823
1486;103697.97491126093
1487;80908.25886968475
1488;224780.5767771781
1489;38524.172875511984
1490;54271.78921746847
1491;36345.48844132606
1492;115967.61696356077
1493;108639.08997857202
1494;41959.87511204268
1495;118359.45618672797
1496;187866.8216228255
1497;42855.65070560098
1498;71733.79970237194
1501;43499.861849035406
1504;184002.3814047542
1505;151537.10038978033
1506;81798.57085482158
1508;60823.09323116032
1509;68801.38578274958
1511;110202.06021828651
1512;123618.56450476708
1513;122408.04039762136
1514;31220.988060236705
1515;94192.03768039394
1516;125208.7754062972
1517;76955.43436618602
1519;102390.04590993175
1520;82542.03502372853
1521;200652.2884661979
1522;41295.03287392671
1525;42126.42443692693
1526;31216.234256421827
1528;174013.04807106007
1529;39594.96955638711
1530;38172.44159936754
1532;80948.75384265278
1533;87493.46304263773
1534;93038.68678845797
1535;26746.983043609896
1536;104125.82517582572
1537;73126.70445237444
1538;74793.22650255429
1539;135620.86346978156
1540;118628.45996653261
1541;53685.20454017459
1542;50352.1468993395
1543;87098.1294048608
1544;68633.36590341212
1545;45505.21122058268
1546;66592.89190810865
1547;34020.123492424136
1548;136431.94956845348
1549;95574.78618160808
1550;35821.595359416475
1552;46691.46246020478
1553;132048.43395176574
1554;36443.213614355394
1555;64563.15784170354
1556;122989.59945833024
1557;35622.61854014824
1558;89314.8348983359
1559;75237.60152342003
1560;99411.95931439834
1561;108538.67844644783
1562;126508.62299091577
1564;25237.19899779683
1565;35806.961094507344
1566;170265.8403850619
1567;24440.372653453524
1571;117896.92730251985
1572;102042.79836991495
1573;48223.610419986995
1575;63295.74410510744
1576;77928.06096615757
1577;37264.30468834622
1578;140883.8559848911
1579;132979.88511825356
1581;24023.16504375622
1582;48882.717287638145
1583;48726.2048710814
1584;87318.80236787828
