cod_loja;faturamento
297;60734.109248001594
298;31579.718076469722
299;65639.08919900905
301;126147.31618345832
304;45681.95897995923
305;64855.05003895599
306;112104.07702046691
307;272628.42195857345
309;135178.4742885623
310;136630.96089558667
311;95798.96475220553
312;44269.004838307075
313;140553.6760660468
314;60214.57601489992
316;115809.59149204796
317;94711.36277702138
318;132436.16466223702
319;65593.65261057751
320;172756.1237250161
321;111611.13817447836
322;66200.05873114437
324;66555.70957902177
325;36339.560816005745
326;38429.55197041615
328;281232.4210495662
329;195666.8015562232
330;139689.0680004262
331;110636.96124440915
332;94813.60251668042
335;213703.11099849283
336;42252.105116854575
337;121288.7304592608
338;58739.52493942113
340;78947.73832458095
341;53549.02553877316
342;75721.44046429993
343;239403.66398536562
345;162727.92706850352
346;51620.01623510902
347;56139.86762247247
348;60795.11134791004
349;79235.23055961079
350;53437.3946678307
351;64662.064042279555
352;42574.32808842338
354;46937.03033236827
356;164107.47306498446
357;144098.5342433681
358;81896.40698314624
359;147566.51843509419
360;163934.12602092445
361;113925.35000163934
362;91456.38911066548
363;103109.59663989798
364;135072.59367221795
365;65307.0395544183
366;132369.28944324644
367;53666.85726806964
368;214673.01427158937
369;50608.74041893624
370;43239.25589424713
371;245864.2102887965
372;240293.9452818778
373;68260.6560553726
374;213539.43065900588
376;62284.24679467266
377;93312.96237755979
378;120238.17282680876
379;278576.72759330174
380;191580.59011863658
382;52008.89525773381
383;56692.55477779929
385;184279.70214269302
386;129909.17157262003
387;71180.80057033994
388;91221.21049129048
389;286502.23193335533
390;85847.39636858225
391;91652.89324804566
392;73576.11371295292
393;320073.2824878074
395;33106.69593408982
396;70484.08498127053
397;189352.07916667525
398;92482.10472944267
399;43880.185251309544
400;94134.03471217891
401;113429.02348004445
402;39875.269642994164
403;121292.92523763112
404;51251.559821200084
405;121450.42455065234
406;90338.09078156391
407;96234.71656370543
408;42583.57467729601
409;74361.66948534416
410;143830.57284556792
411;92154.57996100774
412;99703.02034476363
413;53871.0570324407
414;120223.20498895443
415;74677.40848668011
416;134461.09748299362
417;134409.86197210808
418;93373.95389777259
419;46789.810697837085
421;82055.60843101674
422;219414.34671427027
423;133819.15197381482
424;45369.93521849356
425;146231.6764754427
426;47371.41249512078
428;120908.7732571495
429;110695.12956145073
430;49655.27516415851
431;61855.2469685341
432;109312.7581899218
433;224178.1122093034
434;99217.17239272175
435;114875.74326443642
436;87418.99941250047
437;125585.09057724134
438;56309.295743243914
439;237740.78919501908
440;211648.8476124416
441;124465.42235979678
442;212663.60452586328
443;131040.95922451008
444;104024.25880288548
445;49715.84657699065
446;32685.470181059485
447;87637.53816841081
449;169659.29037759666
451;113737.01699202314
453;52547.586274800815
454;117079.19347657403
455;73259.18616190508
456;126881.64841467624
457;28066.353782634862
458;202941.81520850875
459;83339.50697523047
460;110333.17829492172
462;193896.96704905477
463;72476.32066798417
464;122516.1648065243
465;155893.54158340362
466;72419.9700156636
467;141301.48134243014
468;118923.95296467771
469;141508.6490348388
470;72120.06631081023
471;246936.17418539082
472;38266.00821362272
473;189637.08220283512
474;32464.01637917758
475;75663.02244308281
478;86982.66020413907
479;94630.6753154997
481;50303.66955025937
482;166563.4548208557
483;75541.02365623586
484;21887.95708840028
485;74320.06170649923
487;45158.78884506208
488;199267.4592072845
489;63128.265426732316
490;67621.1072455148
491;66578.96453334093
492;123126.958203435
493;118765.65117268609
494;90614.93784990527
495;54267.572344326356
496;89068.28032072609
497;66475.53477961558
498;111128.69549200265
499;109433.25067359193
500;192596.88832532833
502;118119.57177543118
503;136204.0159192138
504;74453.21450553615
505;135481.7401805579
506;86844.56712985992
507;36380.88170846121
508;171082.58657626816
509;290975.38977367594
510;247757.0747877167
511;201780.4991947451
512;68732.93432112876
513;42903.009441463975
515;69555.27252666322
516;179940.13936140752
517;196110.99850577922
518;49877.89638769486
519;196046.24160642867
521;184269.25286668586
523;73639.97494905615
524;92212.89809056185
525;52541.47209590709
527;230876.31908022775
528;43835.9283094081
529;139163.8068057313
530;197747.81325392114
531;46663.75965381796
532;262498.2985288773
533;58855.35753170879
534;65741.54764504537
535;60432.52759500293
536;268268.0134866114
537;102086.27617066707
538;289200.47996946686
539;231630.91937281622
541;107966.40265578567
542;133265.05701438835
544;60951.19968704637
546;54365.311876679945
547;44426.72387769019
548;120268.93898509943
549;137639.61736768755
550;117346.57861930241
551;80322.65451727938
552;55703.79448422415
553;79261.5304656698
554;136009.51906866432
555;130560.15721546266
557;115621.31721126688
558;64940.5689773325
559;44228.30760862824
562;112291.00616507196
563;233110.60604183722
564;66911.33171894224
565;129125.69302636922
567;295347.7240335495
568;102408.910844528
569;171658.8470433373
570;50584.89905830184
571;146052.4331044108
573;99864.56140297784
574;67022.48910803445
576;171349.84695625183
577;83898.02365955725
578;433381.24642746145
579;52408.69849255998
580;140275.67170435828
581;87842.65796578978
582;467646.26967750647
583;122939.09689662502
584;33524.33733116708
585;34541.06993231108
586;108471.51968158611
587;89378.10168241941
589;98703.58961709267
590;94344.92208786792
591;172786.9477240609
593;57771.509703176744
594;24905.060459190692
595;124165.38728726418
597;164303.28734162534
598;178021.94107091846
599;27027.634800225962
600;88528.89903098915
602;249905.52931707702
604;13796.07371117974
605;68817.54408249995
606;185431.88949756298
607;65925.18775987792
608;203316.3239148816
609;108786.62653036926
611;265311.1917183686
612;91589.32778885444
613;76258.04826917232
614;18164.357258096003
615;196987.83993120262
616;92238.06812359858
617;46272.32960654569
619;155495.87825494807
621;168360.6265377186
622;235468.25315566943
623;37501.57084833721
624;99276.08715264748
625;231497.59384320397
626;42229.38629386025
627;58260.93875269502
628;233955.317822642
629;229058.4092846686
630;84901.99762239
631;137127.0590642841
632;126786.70168510119
633;34773.18081313967
634;58375.224622673646
635;55775.04486920512
638;73047.02056663566
639;175606.43414124288
640;189639.59910147949
642;92209.04755392314
643;66631.70622206556
644;114087.64649427014
647;195737.17348940286
648;81009.42877430891
649;71794.38539583662
650;145035.5217877828
651;160340.741958416
654;110786.98199916352
655;151618.58175000435
656;374144.3561066261
657;91925.71264174326
658;92904.56628941275
659;47623.90570220151
660;32204.007635940532
661;64414.86767722315
662;113197.99414110498
663;112695.92820016854
664;132246.19925208992
665;25691.767829070715
666;45230.6984720501
667;50551.815682262146
668;64668.980755556
669;159028.44496963863
670;71349.99741235086
671;98706.48682345757
672;45016.48660661862
673;45117.62184625113
674;66951.2734780142
675;49334.229581188476
676;75233.01386600912
677;67324.59240997328
679;96106.9265678473
681;63915.222927788716
682;61430.290113113275
684;72421.74760843399
686;12545.538605659021
687;169255.8909087749
688;53409.288115785625
689;134420.59794292474
690;85848.59617776649
691;58929.48764114763
692;38100.366350693934
693;443731.2603018998
694;36706.23397783956
695;73473.85880258438
696;26895.159829928514
697;159833.59326960807
698;56654.03984617271
699;186890.08557621101
700;264727.2228333882
701;114918.61685189739
702;106958.04553845467
703;174840.2810756633
704;167601.74529941278
705;39316.92613272767
706;51580.329409052014
707;110152.38153110947
708;82488.03667542922
709;92244.39307851532
710;86225.01693536685
711;30934.097577911718
712;153705.39343629323
713;133645.79193597077
714;93225.66847600095
716;173091.90213608273
717;54783.919326787385
718;32982.15055034022
719;144159.2037162366
720;237831.04492545433
721;105269.90586836264
722;119647.33129302539
723;122026.79463389439
724;209380.40587124985
725;82555.23483635219
726;76458.30639142102
727;106877.97368734326
728;354906.30140693364
729;95923.6512574398
731;260591.64240611112
732;64499.225898348115
734;76488.2605579353
735;53964.884869937145
736;52368.14328465713
737;61568.42215896068
738;124006.35818866815
739;77731.78485887662
740;50757.98314161217
741;35693.74129443811
742;120793.91204056854
743;97284.85381828663
744;66158.18237049635
745;40830.72799626931
746;38875.48677798983
747;46140.173525104205
748;47199.4957261609
749;343668.1042029207
751;13561.91020038416
752;31128.018684757262
753;13958.06664796097
754;43254.95892299097
755;28446.761170273723
757;89587.58876187705
759;222887.51013264418
760;234460.17134412844
761;29791.553084229123
762;30869.141672214984
763;167947.39566380085
764;142674.01541561206
765;112908.72987277228
766;57921.12459869217
767;177359.1944936621
768;75063.64179665282
769;33078.658058315705
770;118244.48844138742
772;20873.08328699847
773;162641.13443175287
774;48217.52820714148
775;51464.893008751445
776;66777.05016988667
778;46107.3905882686
779;9669.591046569447
780;51045.45871423679
781;38107.257413914675
782;50228.26645532687
783;362996.118429299
784;63448.981749957195
785;46855.72941788734
786;89584.40695757682
787;130238.61409353332
788;48818.19706673466
789;48160.611101826275
790;203718.24056921047
792;32163.03468760011
793;44604.9264721534
794;61419.69958925503
795;20108.77761515224
796;90423.61586310952
797;51410.12521843895
798;39542.291037865165
799;380512.1779338691
800;185402.98457686778
801;70856.5454465199
802;221610.60114114173
803;130456.15013103432
804;31385.273699916816
805;92201.11937403448
806;57101.52345074957
807;149323.2945318486
808;44112.216951238246
809;152791.51693000566
810;56565.15178334781
811;44851.64930618682
814;35643.869254585356
815;41552.53024891349
816;27810.583333656108
817;45069.33973753031
818;88664.73609639722
819;35175.51678445692
821;66544.71118548121
822;59797.02610358978
823;78287.10572803587
824;77060.34823368846
825;88006.67992692238
826;165877.5695085695
827;31339.89770285535
828;49021.75207756817
829;100608.49672420644
830;127775.34481554742
831;52128.10635442807
832;33549.02136835655
833;36999.39121841898
834;56344.853550912965
835;111428.14313511558
836;79621.81346909436
837;94863.32891259021
838;45347.48896286369
839;59122.68078285909
840;45990.98962121006
842;41368.719071725674
843;114665.82753218953
844;169323.80926097152
845;90800.84488713351
846;56924.14763508438
847;64985.74062566125
848;237385.1262565267
849;84224.79467849001
850;31650.144623612705
851;71368.18232056103
852;245080.91903451
853;23434.009318631335
854;53276.74202879571
855;91364.47313266202
856;61709.143478381935
858;30562.24588485344
859;66686.04144597931
860;52876.33291958823
862;124949.39599601789
863;60522.4887166999
864;22218.934964047585
865;66346.5304264141
869;186095.46614492548
870;59613.05432580885
871;45552.29150416221
872;72684.47850358133
873;99492.75070838106
874;55615.29932753832
877;46815.865740566456
878;16801.450176749466
879;97222.74012789216
880;116958.07075061234
881;35353.39145607422
882;44904.845210416825
883;91174.9865597164
884;54819.08299111193
886;166423.093432034
887;51455.061941329936
888;67598.5186339247
889;50875.85618982427
890;31602.899658864993
891;79548.48788310714
892;126642.95148943343
893;336581.39408265863
894;34329.01810510527
895;138031.67266901632
896;324076.3837188398
897;119825.49729952424
898;62003.94091853156
899;87048.06947222858
900;90360.60217645291
901;37485.16439240954
902;121587.10839630698
904;183548.11931522525
905;25546.216586686933
906;81543.64412125813
908;100309.3421146196
909;76135.40251220157
910;55871.33332610794
911;49626.52057835718
912;114798.76575476628
913;46378.95130312807
915;183610.57611693864
916;47024.386470248726
917;209236.90765019544
918;64168.27503112527
919;92295.80756093643
920;114662.75760299158
921;55364.38562808954
922;65979.79833917718
923;74205.34986878409
924;43148.31069848043
925;81694.14058736841
926;78062.86249283575
927;154318.30064708635
928;95071.66802479133
930;113904.34222881432
931;171176.5408295346
932;55557.875404769795
933;35993.70991486814
934;114365.75232191286
935;54289.83513669382
937;174189.29141080476
939;357553.21220782754
940;100389.89431731566
941;100732.98034209968
942;142671.38287552595
943;31967.624910996616
945;30076.82344720552
946;21689.985494509925
947;259639.7090886926
948;51752.52263595237
949;24219.185966004177
951;46502.73990984451
954;139954.32111019004
955;56431.42679254061
956;133255.60827779258
957;101590.65805977269
958;53014.10546208823
959;112806.11451516939
960;49801.77915184516
961;65238.75015283883
962;131718.431342845
963;136565.37456780998
964;46976.87875682962
965;15620.338010419722
966;232033.85646947465
968;217693.0792689677
969;42234.897324126265
970;135279.77946641875
971;56542.42641281154
972;122595.32394671306
973;185393.2460488322
976;66022.01681662916
977;155831.967200101
978;55355.46815024968
979;89566.51823606626
980;90142.88871039312
981;27008.771874012313
982;104654.02067645722
983;37690.155463953495
984;123786.50802300619
985;26781.996866031852
986;50690.69135532721
987;47748.57344507527
988;26645.611824996737
989;64603.52223586367
990;95536.71688410359
991;65245.107352260144
992;31246.976373838817
993;31780.91648237316
994;296802.6810819252
995;181973.04578912412
996;92880.07231075545
997;37970.05444320643
998;15995.35439899589
999;94497.94258585747
1000;134539.5019942027
1001;254724.45377424895
1002;48420.03785395663
1003;87548.73908270418
1004;36602.3967408328
1005;206760.12139617404
1006;41937.633417721205
1009;22622.952747032174
1010;242922.92619197397
1011;184483.23086815586
1012;57729.11246134987
1014;39697.16108773642
1015;140218.47771762454
1016;113106.19899095433
1017;243201.10678577176
1018;73321.19443945652
1019;79708.19703796298
1020;221187.73318577922
1021;37590.921908855635
1022;159543.38145798733
1023;66367.83904816808
1024;96283.31870483131
1026;73203.04271611168
1028;49409.76669199534
1029;105940.82908418118
1030;31803.369295204193
1031;30170.34288123787
1032;49132.995344607545
1033;239672.44049453465
1035;70498.07279412604
1037;53115.86676546364
1038;39884.91335630393
1040;127710.0672655304
1041;97574.77145455685
1042;27369.40762836099
1043;42507.55199572606
1044;76157.51517897214
1045;39655.11451924882
1046;144574.1463171669
1047;33589.11637749084
1048;206023.43308290245
1049;200062.4570764335
1050;26557.065946963685
1051;34470.69778364523
1052;43628.55812922574
1053;17623.88424680854
1054;58886.96055143419
1055;80078.09997764182
1056;21970.196687741776
1057;56866.615157710796
1058;61040.21237745493
1060;77279.78851488042
1061;111938.89909486756
1062;137658.30481695247
1063;107851.2436671205
1064;184838.913163572
1066;344874.8397152702
1067;114351.668037195
1068;203297.44664973122
1070;49439.270140228386
1071;45463.90725760561
1072;209711.36308408063
1074;56939.81300121829
1075;75032.55648673141
1076;101321.47243138717
1077;56509.63305044438
1078;91084.50083838316
1079;134124.34723226275
1080;103547.39775556813
1081;207854.75959930057
1083;45566.10344336407
1084;86785.28787029238
1085;85585.58078349863
1086;58973.58534774933
1087;207955.8792249898
1088;64296.19948543315
1090;46822.53583540751
1091;375521.1567660752
1092;32739.445313347605
1095;140496.26219730155
1096;40355.26600673648
1097;59499.44821018505
1098;176287.60232490077
1100;27673.975573921107
1101;26142.196225649397
1102;54151.662981675916
1103;367655.1115282178
1104;64270.838203921565
1105;45972.2728457037
1107;94064.9261069888
1108;38279.94723500119
1110;62313.165689304995
1111;70316.44130547527
1112;134774.23433202456
1113;35415.79342018856
1115;172420.85270279567
1116;41984.12072985524
1117;77467.62728819037
1118;128450.4710106157
1119;185705.5465740712
1120;46438.4654418901
1121;221680.97526407125
1122;38161.12366772104
1123;75779.16116708686
1125;92958.34976273247
1127;227658.04476631564
1128;178174.63862876533
1129;176991.70634325818
1130;90519.47042630677
1131;51179.46169039464
1132;235112.40769285898
1133;115205.38333730477
1134;141136.64050084297
1135;196065.0015465292
1136;48874.24560665456
1137;150684.01028572163
1138;87411.88534214724
1139;68577.71974414877
1140;73296.30855615727
1141;41901.63026582658
1142;171876.73220480993
1143;61324.456709631246
1144;68515.70895763574
1146;28653.866798718416
1147;35128.27443763099
1149;42384.82019236256
1150;29951.81834070094
1152;76719.62549442123
1154;42211.569604842145
1155;51313.26296965694
1157;84522.84112618645
1158;75017.62340753256
1159;16551.026308133005
1160;43431.39809889944
1161;81702.71301692235
1162;72762.549807704
1163;174316.23833650516
1165;141419.649210537
1166;200485.40511621124
1167;34565.7746768217
1168;37514.29717380976
1169;145164.9619001747
1170;92171.74409793993
1171;160148.38279055184
1172;114222.45832081694
1174;491175.65119371243
1176;46736.479374946815
1177;200265.9792078409
1178;40036.618432795076
1179;68754.71600639808
1181;93545.79013210822
1182;346845.5321225456
1183;117876.57800743147
1184;64831.22985463733
1185;91885.58787296216
1187;32191.990237090973
1188;35564.43555136073
1189;83013.76832473393
1190;170564.05602116624
1191;158543.86296189833
1192;37893.93063228673
1193;61021.76104851362
1194;27041.19378190118
1195;60920.87086744328
1197;52611.81292733034
1198;57071.67867123578
1200;53534.354361120226
1201;108305.6115125289
1202;110817.3154321611
1203;266939.26160507253
1204;259950.71116603617
1205;48143.63237057065
1206;67208.02621156431
1207;117885.0378253587
1209;98380.998328976
1210;54757.8178252207
1211;151731.4282109346
1212;131241.54895802893
1214;92287.86171633028
1215;110476.1769670996
1216;114920.05847978673
1217;31964.13103088235
1218;53614.24917669146
1219;79165.66110087775
1220;50308.52881632621
1221;47272.70613983897
1222;58612.046383118686
1223;75795.79857966142
1224;138772.51110735646
1225;49529.05034419102
1227;243150.26518891173
1228;112640.2113698707
1229;78031.88281960513
1230;220148.00670513304
1231;43005.98818828301
1232;141847.15910718247
1233;141460.40984423022
1235;173053.48330226578
1236;254262.16252843224
1237;227851.1953417987
1238;99183.3389267159
1239;105491.76747262046
1240;80883.21405706507
1241;84854.42694725592
1242;130413.88520354526
1243;81622.05157361405
1244;37328.02448427056
1245;41765.15592390673
1248;99350.90859273968
1249;110674.35830213553
1250;76388.69862606136
1251;55775.21441151322
1252;57918.863339674455
1253;50812.54062449441
1255;446589.06309872493
1256;179674.66154854643
1257;69294.92056878639
1258;35572.592790633025
1259;79036.65491590466
1260;118622.77817232773
1261;47115.4197519584
1262;24573.906751970808
1263;105635.5143097127
1264;118629.43416007255
1265;343381.39702488057
1266;361917.26748792053
1268;129984.02012752637
1269;486503.2642306148
1270;97422.89665261233
1271;76824.86992531845
1272;55675.55127408528
1273;40744.56097888883
1275;128592.91086082382
1276;41072.891067651486
1277;21179.324881232544
1278;60831.42839310892
1280;56318.661645450185
1281;142854.1535963353
1282;44776.93854192831
1284;107011.11478869112
1285;35171.4682498058
1286;137314.2933188411
1288;34737.16735597826
1289;37484.248732367494
1290;73247.90349834571
1291;106243.03422716605
1293;62095.69651275308
1294;116377.14239967428
1295;60780.72204692042
1296;103235.96313012362
1297;40781.84893657436
1299;97368.13613300439
1300;36385.90764980543
1301;44925.334491671245
1302;46566.57263995779
1303;68787.66207699623
1304;49578.696466985646
1305;50801.26756405968
1306;101069.25814689648
1307;25870.691610863203
1309;82597.74388679444
1310;84897.6048029531
1311;93116.1044092318
1312;66016.53370255795
1313;85258.6183863553
1315;212229.47163638574
1316;119829.51751278616
1318;142044.48552049467
1319;105161.05773392569
1320;126634.48009919439
1323;71817.40272437483
1324;371077.83759584837
1325;61234.83225905841
1326;235038.2790210001
1327;72151.73482615068
1328;28872.21247105677
1329;85225.40487012475
1330;121428.64559507485
1331;36508.929194149016
1332;46473.58779999715
1333;47889.927269797154
1336;44574.09354796781
1337;131766.98390471688
1338;36484.675311859246
1339;98238.90155259926
1340;63440.930466894664
1341;195931.0728765915
1342;135785.9031369778
1343;103974.4821122269
1344;121347.94626247305
1345;46945.865154260326
1346;116854.45080767735
1347;49742.24167247753
1348;29758.96521353727
1349;173202.85817118952
1350;28722.204656473463
1351;185284.04415853918
1352;68408.30706256446
1353;67534.82240413928
1354;215388.7503854774
1355;46278.86342931839
1356;194218.3608158649
1357;72813.76981369157
1358;86680.1353332203
1362;94399.398616991
1363;86462.47175833007
1364;71627.417821543
1365;51748.692386031886
1366;136813.85642972201
1367;201452.4746265282
1368;136861.87594022442
1369;91851.94557717304
1370;37087.92585295905
1371;66754.75533149748
1372;113158.50362729019
1373;40062.86768032812
1375;101930.1547733737
1376;134512.91235443912
1377;68275.98856159249
1378;36817.759307068496
1379;50869.76040645768
1380;94027.26511500578
1381;118526.18285004799
1383;50722.098888804416
1386;228325.5316860126
1387;50201.306734510195
1388;124280.97632899908
1389;247644.60544913518
1391;206596.53270138972
1392;221595.24968832455
1393;98108.15141431928
1394;191600.70407150497
1395;113213.96513531338
1397;208619.16036785612
1399;38440.35476671266
1400;81382.8597900909
1401;123116.68541244249
1402;100127.5684172903
1404;121732.84544116074
1405;125547.44130757618
1406;240306.21600478748
1407;59726.12259880869
1408;45047.297820197884
1409;26839.967763979395
1410;36719.334053033635
1411;34709.22326191141
1412;45475.07734925463
1413;48115.90123344847
1414;58941.45479743619
1416;96396.45098515983
1417;147273.4187518664
1420;35981.74779904518
1423;46048.21849565479
1424;52647.8271823508
1425;262303.49011269544
1426;63470.05562010047
1427;110667.7387267123
1428;222846.43983721043
1429;98233.83368489855
1430;88431.56290201079
1431;65659.31634361693
1432;208065.55799501893
1433;253846.3079566566
1434;95599.13896106019
1435;86018.79030345441
1436;40155.61108338325
1437;231736.53776007472
1438;69950.38977905101
1439;228862.6692286414
1440;255582.4910109945
1441;169025.36630032762
1442;201368.63602458942
1443;268282.8579283321
1444;120943.85304153129
1445;42120.85160128545
1446;83668.08627521004
1449;173997.53523962537
1450;99747.67884356069
1451;102920.51770715967
1453;48375.12472603638
1454;34859.18447146311
1455;77659.51196110893
1456;24730.604536805044
1457;104552.88423498328
1458;124464.68347729165
1459;104648.53053425765
1463;31612.538044579484
1464;197696.68865656154
1465;117610.42643836897
1466;148286.81823904437
1467;77539.90432114182
1468;106956.38688755645
1469;65188.00785942676
1470;90833.83304944995
1471;27763.45336567366
1472;84459.20598835805
1473;140487.30389825255
1474;58345.532265035436
1475;253686.88112168727
1476;100517.64693110925
1477;102621.72205911372
1478;55894.2119017214
1479;51027.28014342994
1480;72919.33632192797
1481;120462.59618234592
1482;84933.25585154346
1483;124603.98238696116
1484;95849.0155596945
1486;105064.76975670828
1487;80596.56088363106
1488;226006.9454630883
1489;37704.76037199905
1490;55922.33381330096
1491;35960.40951373185
1492;114298.8811876279
1493;110236.67829245394
1494;43854.2563952681
1495;119313.77383951405
1496;190148.76451677704
1497;43177.9584142873
1498;70715.67298255341
1501;44730.03572515157
1504;179574.2862792803
1505;151391.38907675658
1506;81443.8787603755
1508;61045.85527472008
1509;68932.50500561675
1511;110119.68698491158
1512;123402.22345945095
1513;125187.41359227046
1514;30639.34260252859
1515;94778.91550229637
1516;122944.69539244466
1517;77932.27366472816
1519;102142.88522963127
1520;83990.276625496
1521;203096.64422080456
1522;40503.711876150286
1525;41580.93093314216
1526;31402.257614087022
1528;176013.17458404446
1529;40127.30963109627
1530;36318.0576001943
1532;82965.54987285081
1533;90801.18223645752
1534;93833.75523501146
1535;25681.462340981714
1536;106382.59173087915
1537;71507.33046138223
1538;72197.23955276865
1539;136033.0793148159
1540;116014.18375752053
1541;55803.691155764274
1542;50937.10734624412
1543;86294.04428904259
1544;67873.94745006565
1545;44120.36754165276
1546;66989.04873250633
1547;33636.61494544116
1548;135352.72308621614
1549;95137.48086708522
1550;36235.78353066157
1552;45779.72559111582
1553;130810.11006062524
1554;36035.41177142588
1555;59193.55580524289
1556;119264.63516504306
1557;35149.70062853365
1558;89123.37112989923
1559;76109.88725672955
1560;102190.03739113658
1561;110028.37713514287
1562;128146.55475221283
1564;22164.35683088523
1565;36048.97313370141
1566;170166.0748497126
1567;21706.399706259992
1571;114662.32957206189
1572;101609.39436499692
1573;47335.07790222935
1575;62846.72687288455
1576;78309.18638293749
1577;38233.97777462568
1578;140009.49996156708
1579;133332.93421829934
1581;14410.542965250255
1582;47239.73964445391
1583;46164.641913514315
1584;84235.13637734434
